Date,Open,High,Low,Close,Adj Close,Volume
2019-07-23,47350.000000,47550.000000,47050.000000,47300.000000,44213.023438,9061381
2019-07-24,47100.000000,47150.000000,46250.000000,46400.000000,43371.757813,8756522
2019-07-25,47150.000000,47200.000000,46600.000000,47200.000000,44119.542969,8408838
2019-07-26,46650.000000,47150.000000,46550.000000,47150.000000,44072.804688,7873886
2019-07-29,46800.000000,47050.000000,46000.000000,46100.000000,43091.335938,6856846
2019-07-30,46300.000000,46850.000000,46300.000000,46550.000000,43511.964844,5551014
2019-07-31,46200.000000,46600.000000,45000.000000,45350.000000,42390.281250,12872916
2019-08-01,44900.000000,45500.000000,44850.000000,45200.000000,42250.074219,7811181
2019-08-02,44550.000000,45500.000000,44300.000000,44950.000000,42016.394531,12151374
2019-08-05,44350.000000,44600.000000,43600.000000,43950.000000,41081.648438,14214086
2019-08-06,42500.000000,43800.000000,42500.000000,43500.000000,40661.023438,15083824
2019-08-07,43600.000000,43900.000000,43100.000000,43200.000000,40380.597656,10002533
2019-08-08,43250.000000,43500.000000,42650.000000,42650.000000,39866.500000,16926881
2019-08-09,43250.000000,43350.000000,43050.000000,43150.000000,40333.867188,9685147
2019-08-12,44000.000000,44000.000000,43550.000000,43700.000000,40847.968750,8466169
2019-08-13,43500.000000,43500.000000,42950.000000,43000.000000,40193.652344,7276979
2019-08-14,43900.000000,44250.000000,43500.000000,43700.000000,40847.968750,8750135
2019-08-16,43800.000000,43900.000000,43300.000000,43900.000000,41034.914063,9528115
2019-08-19,44350.000000,44350.000000,43500.000000,43600.000000,40754.496094,6014218
2019-08-20,43950.000000,44600.000000,43550.000000,44450.000000,41549.023438,8434205
2019-08-21,44350.000000,44800.000000,44150.000000,44500.000000,41595.761719,6571717
2019-08-22,44500.000000,44700.000000,43850.000000,44050.000000,41175.128906,8061177
2019-08-23,43800.000000,44200.000000,43650.000000,43950.000000,41081.648438,5017381
2019-08-26,43050.000000,43800.000000,42950.000000,43600.000000,40754.496094,7954949
2019-08-27,43650.000000,44200.000000,43600.000000,44050.000000,41175.128906,16883932
2019-08-28,44100.000000,44400.000000,43750.000000,44150.000000,41268.597656,5758333
2019-08-29,44200.000000,44200.000000,43050.000000,43400.000000,40567.546875,10768862
2019-08-30,43750.000000,44300.000000,43750.000000,44000.000000,41128.390625,9899073
2019-09-02,44850.000000,44850.000000,43650.000000,43800.000000,40941.449219,7185537
2019-09-03,43550.000000,43650.000000,43100.000000,43250.000000,40427.339844,9774941
2019-09-04,43250.000000,44100.000000,43150.000000,44100.000000,41221.863281,12441837
2019-09-05,44800.000000,46100.000000,44450.000000,45700.000000,42717.437500,18297430
2019-09-06,46500.000000,46500.000000,45850.000000,46300.000000,43278.285156,9896562
2019-09-09,46450.000000,47000.000000,46300.000000,46900.000000,43839.125000,9434157
2019-09-10,47100.000000,47200.000000,46550.000000,47000.000000,43932.601563,9231792
2019-09-11,47300.000000,47400.000000,46800.000000,47150.000000,44072.804688,16141619
2019-09-16,47000.000000,47100.000000,46400.000000,47100.000000,44026.074219,15550926
2019-09-17,47000.000000,47100.000000,46800.000000,46900.000000,43839.125000,7006280
2019-09-18,46900.000000,47700.000000,46800.000000,47700.000000,44586.914063,10413027
2019-09-19,48050.000000,49200.000000,47850.000000,49150.000000,45942.281250,16461413
2019-09-20,49400.000000,49600.000000,49100.000000,49200.000000,45989.019531,15460210
2019-09-23,49250.000000,49300.000000,49000.000000,49300.000000,46082.492188,7568553
2019-09-24,49050.000000,49650.000000,48850.000000,49500.000000,46269.437500,7871955
2019-09-25,49200.000000,49350.000000,48800.000000,48900.000000,45708.597656,9187141
2019-09-26,49000.000000,49250.000000,48900.000000,49200.000000,45989.019531,8494756
2019-09-27,48000.000000,48700.000000,48000.000000,48400.000000,45569.109375,8048041
2019-09-30,48050.000000,49250.000000,47900.000000,49050.000000,46181.085938,9497119
2019-10-01,48900.000000,49100.000000,48650.000000,48850.000000,45992.785156,6206035
2019-10-02,48350.000000,48400.000000,47600.000000,47600.000000,44815.898438,8382463
2019-10-04,47400.000000,48650.000000,47350.000000,48000.000000,45192.500000,9331695
2019-10-07,48350.000000,48700.000000,47650.000000,47750.000000,44957.125000,7047273
2019-10-08,47900.000000,49000.000000,47600.000000,48900.000000,46039.859375,14239367
2019-10-10,48200.000000,49200.000000,48000.000000,48550.000000,45710.335938,18639855
2019-10-11,49000.000000,49450.000000,48800.000000,49150.000000,46275.234375,7783275
2019-10-14,50000.000000,50300.000000,49850.000000,50000.000000,47075.519531,11130635
2019-10-15,49900.000000,50200.000000,49900.000000,50100.000000,47169.671875,6058105
2019-10-16,50700.000000,50900.000000,50400.000000,50700.000000,47734.578125,9136282
2019-10-17,50500.000000,50600.000000,50100.000000,50500.000000,47546.281250,6701380
2019-10-18,50300.000000,50900.000000,49650.000000,49900.000000,46981.375000,8483106
2019-10-21,49900.000000,50400.000000,49800.000000,50300.000000,47357.976563,4406531
2019-10-22,50800.000000,51500.000000,50700.000000,51200.000000,48205.332031,10898729
2019-10-23,51300.000000,51500.000000,50800.000000,51200.000000,48205.332031,8663880
2019-10-24,52500.000000,52500.000000,50500.000000,50700.000000,47734.578125,21185785
2019-10-25,50800.000000,51200.000000,50500.000000,50900.000000,47922.882813,7879897
2019-10-28,50700.000000,51500.000000,50700.000000,51300.000000,48299.484375,6431522
2019-10-29,51400.000000,51700.000000,50800.000000,51100.000000,48111.179688,7581629
2019-10-30,50700.000000,50800.000000,50200.000000,50400.000000,47452.125000,8959435
2019-10-31,51000.000000,51400.000000,50300.000000,50400.000000,47452.125000,10304777
2019-11-01,50600.000000,51200.000000,50400.000000,51200.000000,48205.332031,8467846
2019-11-04,51700.000000,52300.000000,51400.000000,52300.000000,49241.000000,13012411
2019-11-05,52400.000000,52700.000000,52100.000000,52700.000000,49617.601563,10581034
2019-11-06,52900.000000,53500.000000,52700.000000,53300.000000,50182.507813,14361133
2019-11-07,53400.000000,53400.000000,52400.000000,52900.000000,49805.902344,9257116
2019-11-08,53200.000000,53300.000000,52000.000000,52100.000000,49052.695313,11603290
2019-11-11,52200.000000,52200.000000,51400.000000,51600.000000,48581.937500,8185952
2019-11-12,51800.000000,52600.000000,51600.000000,52600.000000,49523.453125,6576148
2019-11-13,52500.000000,52500.000000,52000.000000,52500.000000,49429.296875,6225196
2019-11-14,null,null,null,null,null,null
2019-11-15,52900.000000,53700.000000,52600.000000,53700.000000,50559.109375,9703360
2019-11-18,53600.000000,53800.000000,53200.000000,53500.000000,50370.812500,7746554
2019-11-19,53200.000000,53500.000000,52700.000000,53500.000000,50370.812500,8907177
2019-11-20,53400.000000,53400.000000,52000.000000,52000.000000,48958.546875,12560070
2019-11-21,51600.000000,52100.000000,50600.000000,51000.000000,48017.031250,14298646
2019-11-22,51000.000000,51600.000000,50900.000000,51600.000000,48581.937500,8478310
2019-11-25,52200.000000,52600.000000,51700.000000,51800.000000,48770.238281,9050625
2019-11-26,51900.000000,52900.000000,51800.000000,51800.000000,48770.238281,27372226
2019-11-27,51800.000000,52300.000000,51600.000000,52200.000000,49146.843750,7546261
2019-11-28,51900.000000,52100.000000,51300.000000,51300.000000,48299.484375,6833885
2019-11-29,51200.000000,51400.000000,50200.000000,50300.000000,47357.976563,11179334
2019-12-02,50900.000000,51300.000000,50400.000000,50400.000000,47452.125000,18877252
2019-12-03,49800.000000,50300.000000,49500.000000,49900.000000,46981.375000,12059812
2019-12-04,49600.000000,49850.000000,49000.000000,49450.000000,46557.691406,13246549
2019-12-05,50200.000000,50400.000000,49500.000000,49500.000000,46604.765625,10449715
2019-12-06,50100.000000,50900.000000,49950.000000,50400.000000,47452.125000,11414563
2019-12-09,50900.000000,51400.000000,50700.000000,51200.000000,48205.332031,8470627
2019-12-10,51000.000000,51600.000000,50700.000000,51500.000000,48487.785156,6882771
2019-12-11,51500.000000,52200.000000,51400.000000,51900.000000,48864.386719,11379521
2019-12-12,53000.000000,53300.000000,52700.000000,53300.000000,50182.507813,29178697
2019-12-13,54500.000000,54800.000000,53900.000000,54700.000000,51500.621094,18120261
2019-12-16,54500.000000,54900.000000,54300.000000,54700.000000,51500.621094,11512405
2019-12-17,55800.000000,56700.000000,55400.000000,56700.000000,53383.640625,19358433
2019-12-18,56700.000000,57200.000000,56000.000000,56300.000000,53007.039063,15558208
2019-12-19,57000.000000,57300.000000,55500.000000,56000.000000,52724.582031,14180520
2019-12-20,56100.000000,56500.000000,55600.000000,56000.000000,52724.582031,12095519
2019-12-23,56100.000000,56400.000000,55100.000000,55500.000000,52253.828125,9839252
2019-12-24,55600.000000,55700.000000,54800.000000,55000.000000,51783.074219,11868463
2019-12-26,54700.000000,55400.000000,54400.000000,55400.000000,52159.675781,9645034
2019-12-27,55700.000000,56900.000000,55500.000000,56500.000000,53537.441406,12313056
2019-12-30,56200.000000,56600.000000,55700.000000,55800.000000,52874.148438,8356767
2020-01-02,55500.000000,56000.000000,55000.000000,55200.000000,52305.605469,12993228
2020-01-03,56000.000000,56600.000000,54900.000000,55500.000000,52589.875000,15422255
2020-01-06,54900.000000,55600.000000,54600.000000,55500.000000,52589.875000,10278951
2020-01-07,55700.000000,56400.000000,55600.000000,55800.000000,52874.148438,10009778
2020-01-08,56200.000000,57400.000000,55900.000000,56800.000000,53821.707031,23501171
2020-01-09,58400.000000,58600.000000,57400.000000,58600.000000,55527.328125,24102579
2020-01-10,58800.000000,59700.000000,58300.000000,59500.000000,56380.136719,16000170
2020-01-13,59600.000000,60000.000000,59100.000000,60000.000000,56853.921875,11359139
2020-01-14,60400.000000,61000.000000,59900.000000,60000.000000,56853.921875,16906295
2020-01-15,59500.000000,59600.000000,58900.000000,59000.000000,55906.347656,14300928
2020-01-16,59100.000000,60700.000000,59000.000000,60700.000000,57517.214844,14381774
2020-01-17,61900.000000,62000.000000,61000.000000,61300.000000,58085.753906,16025661
2020-01-20,62000.000000,62800.000000,61700.000000,62400.000000,59128.078125,12528855
2020-01-21,62000.000000,62400.000000,61200.000000,61400.000000,58180.507813,11142693
2020-01-22,60500.000000,62600.000000,60400.000000,62300.000000,59033.316406,15339565
2020-01-23,61800.000000,61800.000000,60700.000000,60800.000000,57611.964844,14916555
2020-01-28,59400.000000,59400.000000,58300.000000,58800.000000,55716.843750,23664541
2020-01-29,59100.000000,59700.000000,58800.000000,59100.000000,56001.113281,16446102
2020-01-30,58800.000000,58800.000000,56800.000000,57200.000000,54200.730469,20821939
2020-01-31,57800.000000,58400.000000,56400.000000,56400.000000,53442.687500,19749457
2020-02-03,55500.000000,57400.000000,55200.000000,57200.000000,54200.730469,23995260
2020-02-04,57100.000000,59000.000000,56800.000000,58900.000000,55811.597656,21800192
2020-02-05,60000.000000,60200.000000,58900.000000,59500.000000,56380.136719,19278165
2020-02-06,60100.000000,61100.000000,59700.000000,61100.000000,57896.234375,14727159
2020-02-07,61100.000000,61200.000000,59700.000000,60400.000000,57232.945313,16402493
2020-02-10,59200.000000,59800.000000,59100.000000,59700.000000,56569.652344,13107121
2020-02-11,59800.000000,60700.000000,59700.000000,59900.000000,56759.160156,11071231
2020-02-12,60300.000000,60700.000000,59700.000000,60500.000000,57327.695313,12904207
2020-02-13,61200.000000,61600.000000,60500.000000,60700.000000,57517.214844,18449775
2020-02-14,60900.000000,61900.000000,60200.000000,61800.000000,58559.539063,13276067
2020-02-17,61600.000000,62000.000000,61200.000000,61500.000000,58275.265625,8740596
2020-02-18,60800.000000,60900.000000,59700.000000,59800.000000,56664.406250,16674266
2020-02-19,59800.000000,60400.000000,59400.000000,60200.000000,57043.429688,12951496
2020-02-20,60700.000000,61300.000000,59600.000000,60000.000000,56853.921875,14591924
2020-02-21,58800.000000,59800.000000,58500.000000,59200.000000,56095.867188,13777393
2020-02-24,57400.000000,58100.000000,56800.000000,56800.000000,53821.707031,25627537
2020-02-25,56200.000000,58000.000000,56200.000000,57900.000000,54864.031250,23885408
2020-02-26,56000.000000,57000.000000,56000.000000,56500.000000,53537.441406,25483102
2020-02-27,56300.000000,56900.000000,55500.000000,55900.000000,52968.898438,23209541
2020-02-28,55000.000000,55500.000000,54200.000000,54200.000000,51358.039063,30054227
2020-03-02,54300.000000,55500.000000,53600.000000,55000.000000,52116.089844,30403412
2020-03-03,56700.000000,56900.000000,55100.000000,55400.000000,52495.113281,30330295
2020-03-04,54800.000000,57600.000000,54600.000000,57400.000000,54390.250000,24765728
2020-03-05,57600.000000,58000.000000,56700.000000,57800.000000,54769.273438,21698990
2020-03-06,56500.000000,57200.000000,56200.000000,56500.000000,53537.441406,18716656
2020-03-09,56500.000000,56500.000000,56500.000000,56500.000000,53537.441406,0
2020-03-10,53800.000000,54900.000000,53700.000000,54600.000000,51737.066406,32106554
2020-03-11,54300.000000,54400.000000,52000.000000,52100.000000,49368.156250,45707281
2020-03-12,52100.000000,52100.000000,52100.000000,52100.000000,49368.156250,0
2020-03-13,47450.000000,51600.000000,46850.000000,49950.000000,47330.890625,59462933
2020-03-16,50100.000000,50900.000000,48800.000000,48900.000000,46335.945313,33339821
2020-03-17,46900.000000,49650.000000,46700.000000,47300.000000,44819.839844,51218151
2020-03-18,47750.000000,48350.000000,45600.000000,45600.000000,43208.976563,40152623
2020-03-19,46400.000000,46650.000000,42300.000000,42950.000000,40697.929688,56925513
2020-03-20,44150.000000,45500.000000,43550.000000,45400.000000,43019.460938,49730008
2020-03-23,42600.000000,43550.000000,42400.000000,42500.000000,40271.523438,41701626
2020-03-24,43850.000000,46950.000000,43050.000000,46950.000000,44488.191406,49801908
2020-03-25,48950.000000,49600.000000,47150.000000,48650.000000,46099.050781,52735922
2020-03-26,49000.000000,49300.000000,47700.000000,47800.000000,45293.621094,42185129
2020-03-27,49600.000000,49700.000000,46850.000000,48300.000000,45767.402344,39896178
2020-03-30,47050.000000,48350.000000,46550.000000,47850.000000,45675.765625,26797395
2020-03-31,48000.000000,48500.000000,47150.000000,47750.000000,45580.308594,30654261
2020-04-01,47450.000000,47900.000000,45800.000000,45800.000000,43718.914063,27259532
2020-04-02,46200.000000,46850.000000,45350.000000,46800.000000,44673.472656,21621076
2020-04-03,47400.000000,47600.000000,46550.000000,47000.000000,44864.390625,22784682
2020-04-06,47500.000000,48800.000000,47250.000000,48700.000000,46487.144531,23395726
2020-04-07,49650.000000,50200.000000,49000.000000,49600.000000,47346.250000,31524034
2020-04-08,49600.000000,49750.000000,48600.000000,48600.000000,46391.683594,25010314
2020-04-09,49750.000000,49800.000000,48700.000000,49100.000000,46868.968750,22628058
2020-04-10,48950.000000,49250.000000,48650.000000,49250.000000,47012.152344,17839111
2020-04-13,48650.000000,48900.000000,48300.000000,48300.000000,46105.316406,14431800
2020-04-14,48800.000000,49200.000000,48300.000000,49000.000000,46773.507813,14206216
2020-04-16,49350.000000,49350.000000,48550.000000,49000.000000,46773.507813,23349760
2020-04-17,50800.000000,52000.000000,50300.000000,51400.000000,49064.460938,32041675
2020-04-20,51400.000000,51400.000000,50000.000000,50100.000000,47823.527344,21866354
2020-04-21,49400.000000,49700.000000,48700.000000,49250.000000,47012.152344,27407543
2020-04-22,48700.000000,50000.000000,48350.000000,49850.000000,47584.886719,18613864
2020-04-23,50200.000000,50300.000000,49500.000000,49850.000000,47584.886719,18754442
2020-04-24,49650.000000,49750.000000,49000.000000,49350.000000,47107.605469,15618347
2020-04-27,49350.000000,50000.000000,49100.000000,49850.000000,47584.886719,14049471
2020-04-28,49850.000000,50100.000000,49300.000000,50100.000000,47823.527344,16095399
2020-04-29,49900.000000,50500.000000,49600.000000,50000.000000,47728.070313,15604533
2020-05-04,48900.000000,49100.000000,48500.000000,48500.000000,46296.234375,26083749
2020-05-06,49000.000000,49200.000000,48500.000000,49200.000000,46964.421875,18070225
2020-05-07,49200.000000,49300.000000,48700.000000,48800.000000,46582.597656,13884411
2020-05-08,49100.000000,49350.000000,48800.000000,48800.000000,46582.597656,15319700
2020-05-11,48900.000000,49250.000000,48300.000000,48400.000000,46200.777344,16357743
2020-05-12,48400.000000,48500.000000,47550.000000,47900.000000,45723.496094,23433590
2020-05-13,47250.000000,48550.000000,47200.000000,48550.000000,46343.957031,20223277
2020-05-14,47750.000000,48100.000000,47650.000000,48000.000000,45818.949219,19305974
2020-05-15,48400.000000,48450.000000,47700.000000,47850.000000,45675.765625,18463118
2020-05-18,47950.000000,49100.000000,47600.000000,48800.000000,46582.597656,20481981
2020-05-19,50100.000000,50500.000000,49700.000000,50300.000000,48014.441406,25168295
2020-05-20,50000.000000,50200.000000,49800.000000,50000.000000,47728.070313,14896899
2020-05-21,50300.000000,50400.000000,49850.000000,49950.000000,47680.347656,14949266
2020-05-22,49600.000000,49800.000000,48600.000000,48750.000000,46534.875000,19706284
2020-05-25,48750.000000,48900.000000,48450.000000,48850.000000,46630.324219,14337913
2020-05-26,48700.000000,49450.000000,48600.000000,49250.000000,47012.152344,15127490
2020-05-27,48950.000000,50000.000000,48800.000000,49900.000000,47632.617188,19548479
2020-05-28,51100.000000,51200.000000,49900.000000,50400.000000,48109.894531,31309318
2020-05-29,50000.000000,50700.000000,49700.000000,50700.000000,48396.261719,27596961
2020-06-01,50800.000000,51200.000000,50600.000000,51200.000000,48873.546875,16949183
2020-06-02,51000.000000,51500.000000,50800.000000,51400.000000,49064.460938,14247933
2020-06-03,51800.000000,55000.000000,51700.000000,54500.000000,52023.601563,49257814
2020-06-04,55800.000000,57000.000000,54600.000000,54600.000000,52119.054688,40220334
2020-06-05,54400.000000,55900.000000,54000.000000,55500.000000,52978.160156,22743629
2020-06-08,56400.000000,56500.000000,54700.000000,54900.000000,52405.421875,25634965
2020-06-09,55800.000000,56500.000000,54400.000000,55500.000000,52978.160156,23998831
2020-06-10,55100.000000,55900.000000,54900.000000,55400.000000,52882.699219,16742493
2020-06-11,54500.000000,55100.000000,53200.000000,54300.000000,51832.683594,33815123
2020-06-12,52100.000000,52800.000000,51500.000000,52300.000000,49923.566406,26976019
2020-06-15,51400.000000,52000.000000,49900.000000,49900.000000,47632.617188,28772921
2020-06-16,51200.000000,52100.000000,50600.000000,52100.000000,49732.656250,21808375
2020-06-17,52100.000000,52900.000000,51300.000000,52200.000000,49828.105469,26672595
2020-06-18,52200.000000,52300.000000,51600.000000,52300.000000,49923.566406,15982926
2020-06-19,52600.000000,52900.000000,51600.000000,52900.000000,50496.296875,18157985
2020-06-22,52000.000000,52600.000000,51800.000000,52000.000000,49637.195313,13801350
2020-06-23,52500.000000,52800.000000,51100.000000,51400.000000,49064.460938,18086152
2020-06-24,51900.000000,53900.000000,51600.000000,52900.000000,50496.296875,24519552
2020-06-25,52100.000000,53000.000000,51900.000000,51900.000000,49541.738281,18541624
2020-06-26,52800.000000,53900.000000,52200.000000,53300.000000,50878.125000,21575360
2020-06-29,52500.000000,53200.000000,52000.000000,52400.000000,50353.453125,17776925
2020-06-30,53900.000000,53900.000000,52800.000000,52800.000000,50737.824219,21157172
2020-07-01,53400.000000,53600.000000,52400.000000,52600.000000,50545.636719,16706143
2020-07-02,52100.000000,52900.000000,52100.000000,52900.000000,50833.917969,14142583
2020-07-03,53000.000000,53600.000000,52700.000000,53600.000000,51506.582031,11887868
2020-07-06,54000.000000,55000.000000,53800.000000,55000.000000,52851.902344,19856623
2020-07-07,55800.000000,55900.000000,53400.000000,53400.000000,51314.390625,30760032
2020-07-08,53600.000000,53900.000000,52900.000000,53000.000000,50930.015625,19664652
2020-07-09,53200.000000,53600.000000,52800.000000,52800.000000,50737.824219,17054850
2020-07-10,53100.000000,53200.000000,52300.000000,52700.000000,50641.734375,13714746
2020-07-13,53300.000000,53800.000000,53100.000000,53400.000000,51314.390625,12240188
2020-07-14,53700.000000,53800.000000,53200.000000,53800.000000,51698.765625,14269484
2020-07-15,54400.000000,55000.000000,54300.000000,54700.000000,52563.617188,24051450
2020-07-16,54800.000000,54800.000000,53800.000000,53800.000000,51698.765625,16779127
2020-07-17,54200.000000,54700.000000,54100.000000,54400.000000,52275.335938,10096174
2020-07-20,54800.000000,54800.000000,54000.000000,54200.000000,52083.148438,10507530
2020-07-21,55200.000000,55400.000000,54800.000000,55300.000000,53140.179688,18297260
2020-07-22,55300.000000,55500.000000,54700.000000,54700.000000,52563.617188,12885057
2020-07-23,54700.000000,54700.000000,53800.000000,54100.000000,51987.050781,16214932
2020-07-24,54000.000000,54400.000000,53700.000000,54200.000000,52083.148438,10994535
2020-07-27,54300.000000,55700.000000,54300.000000,55600.000000,53428.468750,21054421
2020-07-28,57000.000000,58800.000000,56400.000000,58600.000000,56311.300781,48431566
2020-07-29,60300.000000,60400.000000,58600.000000,59000.000000,56695.679688,36476611
2020-07-30,59700.000000,60100.000000,59000.000000,59000.000000,56695.679688,19285354
2020-07-31,59500.000000,59600.000000,57700.000000,57900.000000,55638.636719,21943345
2020-08-03,57800.000000,57900.000000,56700.000000,56800.000000,54581.601563,21158940
2020-08-04,57200.000000,58100.000000,57000.000000,57300.000000,55062.070313,19419694
2020-08-05,57300.000000,57500.000000,56300.000000,56900.000000,54677.691406,17739706
2020-08-06,57100.000000,58400.000000,57100.000000,58000.000000,55734.734375,21625874
2020-08-07,57900.000000,58400.000000,57100.000000,57500.000000,55254.261719,18751717
2020-08-10,57600.000000,58300.000000,57500.000000,57800.000000,55542.542969,17774291
2020-08-11,58000.000000,59500.000000,57800.000000,58200.000000,55926.917969,24907912
2020-08-12,58200.000000,59000.000000,57700.000000,59000.000000,56695.679688,18573934
2020-08-13,59400.000000,59600.000000,58000.000000,58700.000000,56407.394531,22089460
2020-08-14,58000.000000,58400.000000,57700.000000,58000.000000,55734.734375,15672548
2020-08-18,58900.000000,59900.000000,58000.000000,58400.000000,56119.109375,25307825
2020-08-19,59000.000000,59200.000000,57800.000000,57800.000000,55542.542969,16930719
2020-08-20,57600.000000,57600.000000,55300.000000,55400.000000,53236.277344,30386029
2020-08-21,56200.000000,56900.000000,55800.000000,55900.000000,53716.753906,21142288
2020-08-24,55800.000000,56600.000000,55400.000000,56100.000000,53908.941406,15055896
2020-08-25,56400.000000,56800.000000,56100.000000,56400.000000,54197.222656,14021705
2020-08-26,56400.000000,56500.000000,55700.000000,56400.000000,54197.222656,17651593
2020-08-27,56300.000000,56300.000000,55600.000000,55600.000000,53428.468750,16196568
2020-08-28,56100.000000,56300.000000,55400.000000,55400.000000,53236.277344,14619888
2020-08-31,56000.000000,56100.000000,54000.000000,54000.000000,51890.960938,32671367
2020-09-01,54100.000000,54800.000000,54100.000000,54200.000000,52083.148438,19363117
2020-09-02,54600.000000,55100.000000,54100.000000,54400.000000,52275.335938,16905723
2020-09-03,55600.000000,56700.000000,55500.000000,56400.000000,54197.222656,28384920
2020-09-04,55200.000000,55800.000000,55100.000000,55600.000000,53428.468750,22139109
2020-09-07,56100.000000,57300.000000,55800.000000,56500.000000,54293.320313,18685880
2020-09-08,57400.000000,58700.000000,57200.000000,58700.000000,56407.394531,31517520
2020-09-09,58200.000000,59300.000000,57800.000000,58400.000000,56119.109375,30597399
2020-09-10,59900.000000,60000.000000,59100.000000,59200.000000,56887.867188,29923293
2020-09-11,59300.000000,59400.000000,58200.000000,59000.000000,56695.679688,16017098
2020-09-14,60200.000000,60800.000000,59900.000000,60400.000000,58040.996094,20648281
2020-09-15,60900.000000,61000.000000,60500.000000,61000.000000,58617.566406,17877075
2020-09-16,61100.000000,61300.000000,60600.000000,61000.000000,58617.566406,17041444
2020-09-17,60700.000000,60800.000000,59300.000000,59500.000000,57176.148438,25108356
2020-09-18,59800.000000,59900.000000,59100.000000,59300.000000,56983.957031,18884571
2020-09-21,59100.000000,60000.000000,59000.000000,59200.000000,56887.867188,15140387
2020-09-22,59100.000000,59700.000000,57800.000000,58200.000000,55926.917969,20830381
2020-09-23,58400.000000,58800.000000,57400.000000,58600.000000,56311.300781,20111398
2020-09-24,57700.000000,58600.000000,57600.000000,57800.000000,55542.542969,17564020
2020-09-25,57700.000000,58200.000000,57700.000000,57900.000000,55638.636719,11444683
2020-09-28,58300.000000,58800.000000,57900.000000,58200.000000,56270.960938,12614080
2020-09-29,58300.000000,59000.000000,58200.000000,58200.000000,56270.960938,15503563
2020-10-05,57500.000000,59200.000000,57500.000000,58700.000000,56754.390625,20228289
2020-10-06,59400.000000,59900.000000,58700.000000,59000.000000,57044.449219,14463826
2020-10-07,58700.000000,59900.000000,58500.000000,59900.000000,57914.617188,14861838
2020-10-08,60500.000000,60700.000000,59500.000000,59700.000000,57721.246094,24589924
2020-10-12,60000.000000,60400.000000,59900.000000,60400.000000,58398.042969,16145837
2020-10-13,61000.000000,61400.000000,60400.000000,60900.000000,58881.468750,19247631
2020-10-14,61000.000000,61100.000000,60500.000000,60900.000000,58881.468750,16086716
2020-10-15,60700.000000,60800.000000,59700.000000,60000.000000,58011.300781,17756232
2020-10-16,60000.000000,60400.000000,59000.000000,59500.000000,57527.871094,16554190
2020-10-19,59600.000000,60200.000000,59500.000000,60000.000000,58011.300781,14474985
2020-10-20,60300.000000,60900.000000,60100.000000,60900.000000,58881.468750,19326115
2020-10-21,61200.000000,61500.000000,60600.000000,60900.000000,58881.468750,15703443
2020-10-22,60300.000000,60500.000000,59800.000000,60100.000000,58107.988281,14294095
2020-10-23,60400.000000,60400.000000,59800.000000,60200.000000,58204.671875,9322232
2020-10-26,60400.000000,61100.000000,60100.000000,60400.000000,58398.042969,13268226
2020-10-27,60300.000000,60300.000000,59500.000000,59800.000000,57817.929688,17260416
2020-10-28,59400.000000,59400.000000,58800.000000,59000.000000,57044.449219,14428882
2020-10-29,58200.000000,58500.000000,57500.000000,58100.000000,56174.277344,22636966
2020-10-30,58000.000000,58000.000000,56600.000000,56600.000000,54723.996094,26907844
2020-11-02,56400.000000,57500.000000,56000.000000,57400.000000,55497.480469,20489076
2020-11-03,57900.000000,58900.000000,57600.000000,58800.000000,56851.078125,14950919
2020-11-04,58900.000000,59000.000000,57800.000000,58500.000000,56561.019531,21718561
2020-11-05,59000.000000,60300.000000,58800.000000,60300.000000,58301.359375,20639475
2020-11-06,60700.000000,60800.000000,59600.000000,60100.000000,58107.988281,16910230
2020-11-09,60700.000000,60900.000000,60100.000000,60200.000000,58204.671875,15892961
2020-11-10,60500.000000,60500.000000,59500.000000,60200.000000,58204.671875,19073552
2020-11-11,60700.000000,61400.000000,60400.000000,61300.000000,59268.210938,25628510
2020-11-12,61000.000000,61400.000000,60700.000000,61000.000000,58978.156250,19800573
2020-11-13,61300.000000,63200.000000,61000.000000,63200.000000,61105.242188,31508829
2020-11-16,64000.000000,66700.000000,63900.000000,66300.000000,64102.488281,36354334
2020-11-17,67000.000000,67000.000000,65600.000000,65700.000000,63522.375000,30204089
2020-11-18,65700.000000,66200.000000,64700.000000,64800.000000,62652.207031,22963790
2020-11-19,64100.000000,64800.000000,63900.000000,64600.000000,62458.835938,16590290
2020-11-20,63900.000000,65200.000000,63900.000000,64700.000000,62555.523438,15068682
2020-11-23,64800.000000,67800.000000,64700.000000,67500.000000,65262.710938,27134398
2020-11-24,67900.000000,69500.000000,67000.000000,67700.000000,65456.085938,32158235
2020-11-25,67900.000000,68300.000000,66500.000000,66600.000000,64392.542969,32447065
2020-11-26,66100.000000,68000.000000,66000.000000,68000.000000,65746.140625,19023323
2020-11-27,68000.000000,68400.000000,67600.000000,68200.000000,65939.515625,14063434
2020-11-30,68400.000000,68600.000000,66700.000000,66700.000000,64489.230469,43811016
2020-12-01,67100.000000,68300.000000,67100.000000,67800.000000,65552.765625,22327173
2020-12-02,68400.000000,69900.000000,68300.000000,69500.000000,67196.429688,29703942
2020-12-03,70100.000000,70500.000000,69300.000000,69700.000000,67389.796875,23677989
2020-12-04,70400.000000,72100.000000,70100.000000,71500.000000,69130.132813,28130533
2020-12-07,72400.000000,73500.000000,71900.000000,72900.000000,70483.726563,28490496
